name,artist,positive,neutral,negative,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Empty,The Cranberries,1,0,2,41MCdlvXOl62B7Kv86Bb1v,0.745,0.561,0,-4.869,1,0.0807,0.0758,0,0.133,0.449,77.557
Blues Before Sunrise,Ray Charles,0,1,0,18bSzFqEPn4A9d8AyzxI6g,0.546,0.723,1,-6.51,1,0.0295,0.158,0.00279,0.0976,0.686,100.419
Heartstopper,Emilíana Torrini,1,1,1,40Y9iVeLqG2QWdiz3kFZU4,0.727,0.563,11,-7.802,0,0.0568,0.0301,0.000207,0.0816,0.56,130.136
Cats In The Cradle,Ugly Kid Joe,1,0,1,2obblQ6tcePeOEVJV6nEGD,0.489,0.577,10,-9.765,1,0.042,0.233,0,0.123,0.519,78.112
Heaven,John Legend,1,0,0,1HXy5I3HTWq8OvxCn0z7G7,0.677,0.556,9,-6.544,1,0.0306,0.263,0,0.105,0.521,80.006
Sometimes a Fantasy,Billy Joel,1,0,0,2ltjiNTxrM53MQl5tmp1Cv,0.614,0.815,7,-5.9,1,0.12,0.0735,1.34e-05,0.563,0.94,161.266
In Memoriam,Apocalyptica,0,0,1,0eX2ywGb3xB8uRREjK4gtj,0.654,0.338,2,-12.934,1,0.0267,0.269,0.573,0.13,0.609,96.031
Ventura Highway,America,1,2,1,4IU1RL4BKvFyXtbTwaHAvW,0.673,0.581,2,-10.205,1,0.029,0.223,0.000206,0.063,0.818,130.771
Sway,The Puppini Sisters,1,0,0,2ajUl8lBLAXOXNpG4NEPMz,0.713,0.639,2,-5.529,0,0.0313,0.753,0,0.0878,0.737,125.959
Good Girl Gone Bad,Rihanna,1,0,0,76MqbWX5us3UmGJImualTj,0.678,0.674,11,-6.175,1,0.0687,0.0849,0,0.0915,0.417,119.195
Sweetest Goodbye,Maroon 5,1,2,1,44R3zk8n5b3g5fTEXCkwnW,0.566,0.819,1,-5.951,1,0.104,0.167,0,0.187,0.708,164.004
I Don't Want To Hurt You (Every Single Time),Frank Black,0,0,1,4CDmoKUpgnpeu6AWRVl3gc,0.528,0.835,5,-8.589,1,0.0295,0.00322,5.17e-05,0.107,0.471,118.367
Games That Lovers Play,James Last,0,2,0,1DIhGrVGZamMWrsV0U3maT,0.532,0.373,9,-16.099,1,0.0282,0.0424,0.779,0.133,0.559,112.16
Novocaine For The Soul,Eels,0,1,1,0Jv0PJz6LZdCygPsFnML3a,0.393,0.765,6,-7.739,1,0.0649,0.0127,0.0272,0.0875,0.349,169.288
Let Me Think About It,Ida Corr Vs Fedde Le Grand,1,0,0,4LjfIjS8iweFCPdKxLnEoV,0.762,0.754,0,-3.425,0,0.046,0.00022,0.0665,0.146,0.715,129.026
I Have the Moon,Lush,0,1,0,6kpiwAM3vWN9UbGAQw2v8q,0.607,0.659,7,-9.126,0,0.0472,0.0158,0.0196,0.106,0.102,105.981
I Learned From The Best,Whitney Houston,0,0,2,3wACjmQo7ZkRNMLfZXndFB,0.609,0.563,5,-6.284,0,0.0328,0.0109,7.76e-06,0.156,0.306,148.949
Dying to Stay,Alias,0,0,1,6hovMkAm5F5br5ybjWrWBP,0.423,0.871,1,-6.194,0,0.0556,0.000839,0.0628,0.527,0.322,80.511
By Now,Richard Shindell,0,0,1,7DFawVSjI88xR9mjnWwURg,0.638,0.352,10,-9.266,1,0.0268,0.492,0,0.105,0.204,94.173
Bermuda,Fluke,0,1,0,0hRVm06wtH5HsmPetg1W9t,0.469,0.819,3,-3.469,0,0.306,0.0592,0,0.178,0.334,89.013
Streamline,System of a Down,0,0,1,4YtuhhgpKwckVZNGzjpxBh,0.395,0.855,0,-3.001,1,0.0356,0.000124,0.0333,0.16,0.472,130.87
One More Night,Phil Collins,0,1,0,0Z2AIlxh9LRTzV7Qkwgind,0.718,0.821,5,-3.418,0,0.0314,0.057,0,0.0862,0.666,93.003
Purple Prose,Mystery Jets,2,0,0,4hV4HZjHORZcA6nUS3dNuV,0.556,0.946,2,-2.928,1,0.0712,0.0749,0,0.0798,0.657,140.326
Clubhoppn,Para One,1,0,0,1KpkwYlQTrW3D9zRjqpSRp,0.494,0.61,1,-13.867,0,0.0878,0.00023,0.815,0.311,0.884,124.09
Watching You,Ayọ,1,0,0,5OusUgzHz6Ulb3GZT7WUo5,0.625,0.848,2,-4.008,1,0.0314,0.105,0,0.23,0.716,137.993
Red Clay,Freddie Hubbard,1,0,0,62oqXwOa4oyTQMbLhvzO4u,0.904,0.707,1,-4.881,1,0.0405,0.0418,0,0.121,0.258,100.001
Hounds of Love,The Futureheads,1,0,1,7Gmds7ZyvhKdoU0Ho4GIxK,0.543,0.795,5,-12.769,1,0.0394,0.498,3.5e-06,0.2,0.928,145.523
Young Man Nihilist,Entombed,0,0,1,46zQnkIkNdmiv53oA1RdlA,0.237,0.987,1,-2.611,1,0.19,2.46e-06,0.0146,0.127,0.198,80.51
Lisztomania,Phoenix,2,0,0,7hwcojGiRqYm100tSmpZE3,0.486,0.784,0,-6.68,1,0.0852,0.0339,0.00452,0.53,0.315,195.154
Les Djinns,Djuma Soundsystem,1,0,0,6JU6B3alhgZNNBTsgfMDAp,0.735,0.668,10,-9.617,0,0.0414,0.163,0.869,0.111,0.461,123.014
Anytime You Need A Friend,Mariah Carey,0,2,0,0S8xKy1efKy3LvR53qe3Cq,0.57,0.549,9,-7.956,0,0.0312,0.469,7.91e-06,0.0715,0.295,136.13
Sun Hits The Sky,Supergrass,4,0,0,0mIZErjrNQzOTDtn4UYflo,0.374,0.842,7,-12.169,0,0.045,4.08e-05,0.565,0.118,0.352,150.484
One Piece At A Time,Johnny Cash,1,0,0,1sueD22EyCamMjdQu9Kuo3,0.721,0.539,10,-14.064,1,0.351,0.685,0,0.282,0.963,102.648
Pin Your Wings,Copeland,0,1,0,4ws3V2VFcJGAkcLppaXPy4,0.521,0.853,2,-7.642,1,0.0463,9.19e-05,3.42e-05,0.374,0.676,128.106
Solea,Anoushka Shankar,0,2,0,7GYEJQZPPt9jVCMzJM1qJA,0.373,0.306,2,-15.707,1,0.0393,0.388,0.925,0.103,0.464,107.77
Lamb Of God,Marilyn Manson,0,0,2,1X360Z9pMatI2LOKGGgirG,0.437,0.562,7,-6.216,1,0.0281,0.128,0,0.111,0.25,139.956
Flight Over Venice 1,Jesper Kyd,0,1,0,0KQSq0Vp01Fyq4c2wDZSzM,0.48,0.44,9,-14.003,0,0.0282,0.334,0.964,0.203,0.122,95.988
Turning Round,The Fiery Furnaces,0,0,1,54WgGOwboS0cHnQ3tgf1Qu,0.827,0.183,9,-9.226,1,0.0726,0.63,0.897,0.0583,0.48,139.978
All The Tired Horses,Bob Dylan,0,1,0,4nBjbqj7nKd7Rsa7HJ3VtX,0.335,0.205,0,-10.869,1,0.032,0.939,6.25e-05,0.104,0.254,135.725
The Drop,Peter Gabriel,0,0,3,3e21cX0CVwzkQXiHz7WUQZ,0.663,0.91,1,-1.629,1,0.317,0.0719,0,0.244,0.342,144.993
Get A Hold,A Tribe Called Quest,0,1,0,0Obsjjqkdb8jIHwtUmzAPS,0.367,0.578,7,-9.503,1,0.0454,0.245,0,0.248,0.236,141.958
Hunger Strike,Temple Of The Dog,0,1,1,0W7AbEauB7cP4pidLclApe,0.373,0.567,7,-10.835,1,0.032,0.0236,3.47e-06,0.0916,0.298,137.789
Under the Moon of Love,Showaddywaddy,1,0,0,34LMQb9wE70d6KhZhzHUo1,0.518,0.844,0,-4.503,1,0.108,0.398,2.09e-05,0.107,0.819,149.125
Holy Roman,The Get Up Kids,0,0,1,2GHMaz57BmP8bDY38DL3OF,0.404,0.803,6,-7.453,1,0.0641,0.0108,0.0052,0.31,0.18,140.191
King For A Day,Jamiroquai,0,0,1,1IT0WQk5J8NsaeII8ktdlZ,0.403,0.965,6,-2.238,1,0.0964,3.81e-05,0.000276,0.341,0.431,112.363
Pink Moon,Nick Drake,0,3,1,4KROoGIaPaR1pBHPnR3bwC,0.642,0.427,3,-8.471,1,0.0402,0.871,0.0904,0.124,0.404,82.344
Breakeven,The Script,0,2,2,38xWaVFKaxZlMFvzNff2aW,0.627,0.699,10,-4.504,1,0.0244,0.174,0,0.0789,0.535,94.003
Velvet,Fergie,0,1,0,41o2ydrj7Xm9Yt5odIBqq4,0.67,0.419,6,-10.523,0,0.0751,0.75,0.135,0.0976,0.513,77.919
Steamboat Stomp,Jelly Roll Morton,1,2,0,4bOM01TpUrBII3dffysXvo,0.674,0.497,3,-10.623,1,0.0483,0.945,0.589,0.397,0.961,125.135
Somewhere Out There,Our Lady Peace,0,1,0,6fQJg7MdQssgZJDhTJtFtd,0.388,0.746,1,-5.306,1,0.0318,0.000563,0,0.0719,0.458,159.675
The Way I Loved You,Selena Gomez & The Scene,0,0,1,22bPsP2jCgbLUvh82U0Z3M,0.402,0.732,5,-4.665,1,0.0484,0.0033,0,0.108,0.472,161.032
Het regent zonnestralen,Acda en De Munnik,1,0,0,2LGL71GENQR0oC9jMwTTZY,0.624,0.628,7,-9.846,1,0.0303,0.434,0,0.179,0.783,108.102
The Group Who Couldn't Say,Grandaddy,1,0,0,7xJvvgtllA2E5Mfe4ieQ90,0.662,0.569,0,-9.237,1,0.0247,0.0179,0.00907,0.0827,0.276,110.638
Soot and Stars,The Smashing Pumpkins,0,0,1,2vio6lpmfPihIk2P6kMFbs,0.217,0.721,4,-29.557,0,0.0666,0.00397,0.972,0.486,0.0275,82.654
Can I Stay,Ray LaMontagne,1,1,0,2eDpyqWJqhELJjvEOXd00z,0.732,0.767,8,-8.544,1,0.0469,0.418,0.201,0.0615,0.6,112.514
Either/Or,Elliott Smith,0,0,1,4vAKbxKP0qsV72Riiky7de,0.735,0.732,1,-5.907,0,0.0814,0.0442,0,0.0849,0.482,113.07
Bohemian Crapsody,Sickboy,2,0,0,6su6ER9Q2ljXXujvnI9G0K,0.613,0.931,1,-5.194,1,0.166,0.0682,0.0336,0.0986,0.78,102.297
Here Without You,3 Doors Down,0,0,3,3NLrRZoMF0Lx6zTlYqeIo4,0.557,0.533,10,-6.817,0,0.0252,0.0492,0,0.205,0.233,143.994
Heaven Can Wait,Michael Jackson,0,1,0,2VDTgXwf3F6kcpX4HI0BKy,0.585,0.525,7,-5.915,0,0.0817,0.034,2.6e-05,0.139,0.533,167.811
The big stall,Theodore Shapiro,0,1,0,6LcnvbHMT0qZDKZuUZaqt2,0.933,0.526,8,-6.398,1,0.244,0.00879,3.86e-05,0.276,0.833,131.99
The Trawlerman's Song,Mark Knopfler,0,1,1,1Wsr7giAA9iTER7UZV1qhU,0.741,0.537,7,-9.714,0,0.0272,0.668,0.0208,0.126,0.483,111.96
Wake Me Up,Girls Aloud,1,0,0,0nrRP2bk19rLc0orkWPQk2,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08
Stepping Stone,Duffy,0,1,1,60Z57Wdrn0pEVpHI7d7GAX,0.616,0.684,7,-6.032,1,0.311,0.0305,0,0.376,0.312,179.503
Psychic City,YACHT,1,0,0,1GdkQKNGLMtPaUvtcjOeSj,0.894,0.569,2,-7.144,1,0.0406,0.0378,9.88e-05,0.0636,0.827,110.005
Standing in Your Shadow,Puressence,0,0,1,31vgSRfK5YOGSCAfj6zPAS,0.373,0.834,7,-5.49,1,0.0366,0.283,0.769,0.235,0.486,100.54
The Deadball Era,Eux Autres,1,0,0,2cfVnVHlJDVL5kN1BoujeD,0.319,0.942,10,-5.29,1,0.0824,0.353,5.31e-06,0.121,0.753,146.448
Sunsets,Powderfinger,1,0,0,41Az1BCotlAUt7Ud8k6H2Y,0.696,0.229,7,-7.911,1,0.0331,0.828,1.34e-05,0.152,0.603,113.273
Thomas,A Perfect Circle,0,0,1,6wXgnhpmOPEJ7cUweSyy2B,0.73,0.792,6,-5.33,0,0.13,0.0264,0,0.101,0.745,99.039
Cruz,Christina Aguilera,0,1,1,4ljlAxfaEjO4Q4g9FMtVj4,0.446,0.587,2,-6.634,1,0.0413,0.565,0.000478,0.143,0.61,128.908
Sweet Jane,Cowboy Junkies,0,1,1,3cw3Z7mS55gd3NUjh4k0bL,0.619,0.637,2,-7.369,1,0.0286,0.015,0,0.374,0.936,105.205
Sweet Dreams (Are Made Of This),Eurythmics,0,0,1,1TfqLAPs4K3s2rJMoCokcS,0.692,0.711,0,-7.498,0,0.0317,0.225,0,0.12,0.875,125.135
In The Wilderness,Mercury Rev,1,0,0,7uLlaQ0wilzPgzzq1ZppRs,0.189,0.946,1,-20.429,0,0.103,5.49e-06,0.997,0.452,0.0305,117.588
Happy Mother's Day,Casiotone for the Painfully Alone,1,0,0,5mZsnQgc8TRzXuqX7tgcb6,0.513,0.282,4,-7.875,1,0.0308,0.871,0,0.1,0.415,163.966
Outside,Mariah Carey,0,1,1,0yzj6eBs5a6X6d3P5qaQ5J,0.785,0.623,11,-6.923,1,0.0403,0.0505,0.125,0.0539,0.711,100.991
Marrakech,ATB,0,2,0,50z0HWJg4sqh7H8JHol9jC,0.674,0.705,5,-5.335,0,0.0349,0.127,0.501,0.361,0.338,153.951
Let Him Fly,Patty Griffin,0,0,1,15GiOLRhRZGM07xhEorDZ4,0.505,0.232,2,-7.75,1,0.035,0.8,0,0.105,0.425,112.348
Little Rock,Collin Raye,0,0,2,365TSrFPqM66giaxJuafR3,0.44,0.719,8,-6.645,0,0.0445,0.0217,5.09e-06,0.0663,0.523,111.398
She's All I Ever Had,Ricky Martin,0,0,1,5u1BrOqDnQdguBbgoeeEf1,0.423,0.757,11,-5.727,1,0.0432,0.0534,0,0.151,0.335,81.174
Touch My Body,Mariah Carey,1,1,0,2aEuXA1KswHlCGPOuPmCOW,0.714,0.665,4,-7.736,0,0.0509,0.0996,0,0.226,0.842,78.515
Manna,Tanya Donelly,0,2,0,72SmS7U96FnvuKqHMTmn9m,0.444,0.699,9,-7.531,0,0.0329,0.53,0.39,0.339,0.288,105.029
Rette Mich,Tokio Hotel,0,0,1,3uxrAciRzeqeQ6kLr27rjt,0.578,0.814,9,-9.736,1,0.0632,0.0094,0.000352,0.0743,0.731,171.215
The Hustle (Original Mix),Van McCoy,3,1,0,4wzUmBC4ZrF92IE1hPCTJp,0.637,0.624,0,-17.81,1,0.0622,0.0401,0.51,0.0627,0.747,110.278
Driving With The Brakes On,Del Amitri,0,1,1,560APiObGn45PD271kQDQz,0.635,0.471,3,-9.595,1,0.0295,0.0691,0.00151,0.0648,0.496,130.044
Thriller,Fall Out Boy,2,0,0,7azo4rpSUh8nXgtonC6Pkq,0.764,0.887,11,-3.726,1,0.0744,0.0816,0.00011,0.847,0.72,118.427
Meeting Daisy,Alexandre Desplat,0,1,0,6fDupoXzxA5ePjuHJgm0Y1,0.306,0.0532,2,-21.21,1,0.0307,0.994,0.88,0.102,0.0358,79.955
Sophie,Eleanor McEvoy,0,0,1,6lIRYe72fn1pf7TNqfI0ul,0.818,0.623,9,-5.901,0,0.043,0.201,0,0.112,0.968,120.104
My Best,Vanessa Carlton,1,1,0,7kDUspsoYfLkWnZR7qwHZl,0.731,0.675,5,-5.134,0,0.0434,0.00473,0,0.141,0.298,124.939
I Like The Way,Bodyrockers,2,1,0,1qiQduM84A0VeH8Y2uAbqi,0.68,0.877,5,-10.241,0,0.0353,0.191,0.000656,0.349,0.922,108.674
Would?,Alice in Chains,0,0,1,1KhrAWvLIjRlQIJtSTgvsi,0.605,0.864,6,-5.365,1,0.0292,0.13,0.000827,0.113,0.736,122.918
Paper Smile,Paul Weller,0,1,0,3uK8wwLVmgkddHNIUnuBin,0.651,0.564,2,-8.871,1,0.0251,0.481,0.00783,0.173,0.776,135.926
Wishful Thinking,Wilco,0,1,1,06Xh1KvQofFghlSt33mFjc,0.644,0.661,4,-6.161,1,0.0332,0.144,1.54e-06,0.177,0.55,82.022
Oh!,Sleater-Kinney,1,0,0,2eAZfqOm4EnOF9VvN50Tyc,0.703,0.757,1,-3.612,1,0.05,0.617,0,0.106,0.696,82.008
A Rose for Emily,The Zombies,0,0,4,6BSM7JqYn5wZxl1o3f7oxT,0.596,0.385,9,-7.727,1,0.0297,0.916,2.66e-05,0.155,0.697,141.238
We Are Okay,Joshua Radin,1,0,0,5ryYl3NjHJnkDtTbXSDeaJ,0.248,0.924,4,-5.561,0,0.192,2e-05,0.00993,0.0964,0.268,124.875
The Sadman,Slowdive,0,1,0,6ktlz091RxLid9rd9MmB8n,0.218,0.419,4,-8.514,1,0.035,0.0263,0.779,0.117,0.066,135.596
Same Old Innocence,Architecture in Helsinki,1,0,1,7uDYcj2ENfJcOaF7W1FxAG,0.586,0.881,11,-5.75,1,0.0708,0.0673,0,0.342,0.412,126.368
Midnight Blue,Enya,0,1,0,5HYSOEDwblGTVSh88TZnet,0.763,0.494,11,-6.857,0,0.0487,0.965,0.00173,0.173,0.347,88.011
Running Away Into You,John Frusciante,0,0,1,0BCnNOixX8zSyWNo7I7onO,0.267,0.254,11,-13.999,0,0.0398,0.867,0.0337,0.104,0.212,119.953
Run,Lighthouse Family,0,1,0,0TCmhnbMpw5zwPsTvlXTJi,0.521,0.277,11,-10.34,1,0.0356,0.634,7.07e-05,0.103,0.13,115.01
Atom Bomb (Atomix 1),Fluke,1,0,0,4VNSaSXvYJeLlkulxTXqs1,0.497,0.883,6,-9.926,0,0.0446,0.00108,0.332,0.113,0.398,110.01
Songbird,Denison Witmer,0,1,0,6DrXZwTuhl5Ow4mcmSWjME,0.389,0.0851,5,-15.477,1,0.0346,0.982,0.00187,0.101,0.364,184.298
Bouncing Molecules,Thomas Lemmer,0,1,0,5OKr30OHA4QqyOmymqXN0r,0.833,0.693,9,-7.441,1,0.0469,0.000936,0.799,0.0666,0.396,110.0
Travelling Light,Tindersticks,0,1,3,7t7M7qD2xy6SoWzuL5kNNk,0.585,0.546,2,-6.324,0,0.0912,0.0181,0.726,0.11,0.0307,115.019
African Herbsman,Bob Marley,0,0,1,0yhptbA8q0VVvZ4akvHQmS,0.729,0.524,3,-7.31,1,0.16,0.678,0,0.131,0.887,107.59
Kingston,Field Music,1,0,0,0EDQwboQDmswDRn58wcslg,0.729,0.344,10,-9.541,0,0.0395,0.138,0.00107,0.134,0.543,142.13
Sweet Child O' Mine,Guns N' Roses,1,0,0,7snQQk1zcKl8gZ92AnueZW,0.446,0.952,6,-5.321,1,0.0523,0.0901,0.0857,0.112,0.624,125.303
Wish I Didn't Know Now,Toby Keith,0,0,1,2ycrsWMQXAtp7h2HkT60RV,0.753,0.866,7,-3.777,1,0.0392,0.521,1.04e-06,0.332,0.848,117.106
Magic,Robin Thicke,0,1,0,2Yer0p7uB2lVBUAtANuuQp,0.769,0.479,1,-5.339,1,0.0385,0.66,0,0.0914,0.803,96.051
Girls,Ayo,0,3,0,4VXIryQMWpIdGgYR4TrjT1,0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989
Cup Of Coffee,Garbage,0,0,3,5cvbog6wen3r3bBbcwL16U,0.349,0.214,6,-18.295,0,0.0538,0.926,0.121,0.321,0.236,201.128
Life in the Rain,Quantic,0,1,0,70Hl6QYIJGmrR7NBl666Y6,0.648,0.123,0,-14.812,1,0.0602,0.987,0.117,0.1,0.496,65.795
Hurt You So Bad,Crazy Town,0,0,1,42Y6cqVOLM35Qf20wmcwpC,0.575,0.505,4,-6.824,1,0.0271,0.826,1.17e-05,0.0591,0.467,138.01
Nightshopping,dEUS,1,0,0,58hOiianIvzEe1qsUyIXFP,0.547,0.951,9,-3.536,0,0.0328,0.00927,0.331,0.186,0.834,112.145
Let Me Love You,Mario,0,2,1,3ibKnFDaa3GhpPGlOUj7ff,0.656,0.578,7,-8.97,0,0.0922,0.235,0,0.118,0.556,94.514
Splendido Sundance,Al Di Meola,0,1,0,2arOZp2jdx4dpdnSnMWWyT,0.434,0.489,0,-13.621,1,0.0349,0.88,0.812,0.202,0.648,104.039
Moog Island,Morcheeba,0,1,0,67qKLmCZgjmztfiz33nC4Y,0.369,0.242,4,-15.121,0,0.0335,0.877,0.521,0.112,0.0699,109.86
Driving In the Dark,Saves The Day,0,0,1,5zUj8xAMXxUKxtkWL8y07I,0.578,0.919,9,-4.369,1,0.057,0.00735,1.02e-06,0.244,0.505,114.992
Man Is the Baby,Antony and the Johnsons,0,0,5,59YBLUAGK08cdwEdirIXQY,0.795,0.438,4,-12.181,0,0.0945,0.0951,8.82e-05,0.128,0.452,80.01
Witches On The Heath,Buckethead,0,1,0,6gsqEgNiGgEnHefN4r8IBZ,0.576,0.176,1,-11.917,0,0.0311,0.994,0.827,0.0599,0.145,90.538
Please Don't Leave Me,Pretty Maids,0,0,1,2gnZad0pb6QtUqMLTj2AjI,0.588,0.845,6,-4.497,1,0.0377,0.00869,0,0.326,0.745,138.014
Mamma,Kultiration,1,0,0,2TxCwUlqaOH3TIyJqGgR91,0.749,0.748,2,-7.011,1,0.0323,0.295,0.000443,0.469,0.827,137.547
Moonlight Serenade,Klaus Badelt,0,1,0,3ziJFd6JeioC8Xfct0UXpJ,0.342,0.126,3,-11.857,1,0.0265,0.862,0.0998,0.146,0.147,77.873
Mortal City,Dar Williams,0,0,1,3V9eWaAfnMRlIgGmG8DUuO,0.451,0.114,11,-18.82,0,0.0415,0.912,0,0.263,0.302,92.59
Like an Angel,Khadja Nin,1,3,0,1daDRI9ahBonbWD8YcxOIB,0.672,0.642,5,-4.035,1,0.0313,0.0981,0,0.1,0.494,121.981
A Hard Rain's A-Gonna Fall,Bob Dylan,0,0,1,7ny2ATvjtKszCpLpfsGnVQ,0.567,0.198,4,-18.681,1,0.0327,0.919,0.000871,0.135,0.321,92.467
Les Fleurs,Minnie Riperton,1,0,0,4XCGfHpGVq8xw800o5cwWs,0.441,0.499,6,-9.453,1,0.0484,0.665,2.87e-06,0.211,0.513,151.878
One Of These Days,Room Eleven,1,2,0,6uU0Hu8oVk9gBihokcrDMH,0.381,0.506,4,-15.094,1,0.0468,0.00611,0.846,0.535,0.4,103.806
Disappoint,Assemblage 23,1,0,1,5IrhLbdayXhmWrJm6w2u0q,0.524,0.879,1,-4.403,1,0.0972,0.000204,0,0.134,0.61,96.039
Where I Belong,Sia,1,1,1,1N2fNKIlJJ6PQgcVD1GrBP,0.536,0.664,11,-4.735,1,0.0276,0.482,0,0.0925,0.38,89.963
Shifter,Timo Maas,1,0,0,0W0s27FypnkXjJTJKUAnx0,0.32,0.937,6,-10.392,1,0.0553,0.000333,0.159,0.344,0.684,155.621
All I Need,Amerie,0,1,0,0YEsfwQpG7ofdIiHWA0dHi,0.708,0.647,11,-6.128,1,0.0298,0.117,0,0.111,0.654,129.95
The Beautiful Letdown,Switchfoot,1,0,0,17sOQMERbpyTJYav8YLPl8,0.542,0.852,9,-6.529,1,0.078,0.0326,0.01,0.228,0.42,142.983
Love Like This,Natasha Bedingfield,1,1,0,06JmNnH3iXKENNRKifqu0v,0.637,0.129,2,-11.89,1,0.0405,0.903,0,0.107,0.368,139.742
All She Wants Is,Duran Duran,0,1,0,4yCRCEAfCMRyqCpBSd0qDp,0.702,0.558,7,-11.952,1,0.0288,0.0304,0,0.0528,0.903,114.932
Sarà Un Uomo,Luca Carboni,2,0,0,38vpb3D6AYp5vDqqPATEUo,0.549,0.445,4,-13.65,1,0.0391,0.633,7.07e-05,0.434,0.38,126.567
Bring It Back,Kris Allen,0,0,2,6VWUOFXGwH1OgyPrfRONrn,0.944,0.76,11,-4.355,0,0.0851,0.116,0,0.113,0.545,98.001
One Fine Day,The Offspring,1,0,0,6vcG9EgeqJUSmmF65lxUm6,0.251,0.868,1,-2.685,1,0.128,0.488,7.34e-06,0.814,0.599,177.13
Warped Bass,Richard Grey,1,0,0,73JFqs7UatjoGqZSCIA48q,0.707,0.947,8,-4.374,1,0.227,0.00104,0.0589,0.0691,0.237,127.996
Cats In The Cradle,Ugly Kid Joe,1,0,1,2obblQ6tcePeOEVJV6nEGD,0.489,0.577,10,-9.765,1,0.042,0.233,0,0.123,0.519,78.112
Leaving Las Vegas,Sheryl Crow,1,0,0,6MWJy3DXI0Je49FW3gDpLp,0.675,0.548,2,-9.922,1,0.0351,0.103,3.5e-05,0.0528,0.851,80.842
Breakaway,Kelly Clarkson,1,1,0,61Qhe2mHSLhUE04QeK4lkD,0.446,0.701,9,-4.179,0,0.0295,0.0298,8.89e-06,0.0931,0.394,159.958
I Wanna Thank Ya,Angie Stone,1,0,0,1czczFfdsmQyH0qUnH8Clk,0.756,0.827,8,-7.371,1,0.211,0.139,0,0.25,0.705,98.966
Peace Beneath the City,Iron & Wine,0,1,0,0FTiNyzrfZKCe56oSajsVm,0.609,0.464,1,-8.772,0,0.0627,0.306,0.431,0.152,0.786,120.392
Raw Power,The Stooges,1,0,0,1873zazsMZZSZ0SO8vXQqW,0.256,0.99,6,-4.104,1,0.131,0.0179,0.0222,0.929,0.208,89.67
Amazing,Westlife,0,0,1,0m3Ze0cy8qBHSsV2exAfCw,0.588,0.554,8,-8.406,1,0.0545,0.216,0.118,0.0619,0.496,146.133
Night Scented Stock,Kate Bush,0,1,0,6ZYjCeL9704rdBdDI59gRY,0.3,0.0462,11,-21.856,1,0.043,0.935,0.0838,0.19,0.346,83.215
Into You,The Cinematic Orchestra,0,2,0,1yjY7rpaAQvKwpdUliHx0d,0.602,0.923,5,-3.763,1,0.044,0.0098,0,0.0561,0.765,136.01
Don't Be Cruel,Elvis Presley,2,0,0,0sJvTH4D4YcCtrT6JDgA0P,0.418,0.613,2,-7.151,1,0.0291,0.0563,0,0.177,0.806,145.061
Flying Wonders,Homelife,0,1,0,7GAaOBgDS2LACtIW9OqsvF,0.707,0.633,5,-9.956,0,0.0503,0.0703,0.0917,0.123,0.647,90.046
4 Words (To Choke Upon),Bullet For My Valentine,2,0,0,6afOkCSh3EZfU9OluCgo34,0.387,0.95,8,-2.875,1,0.0807,9.05e-05,7.8e-05,0.126,0.333,92.479
Aiii Shot the DJ,Scooter,1,0,0,5I2iIMkkVBdiZTsZpDX5Qc,0.47,0.993,11,-4.457,0,0.0535,0.000362,0.184,0.4,0.547,142.006
Cye,Smolik,0,2,0,5lSk3iwENArdJc8XtZJmD9,0.773,0.597,3,-11.516,0,0.231,0.00327,0.114,0.0763,0.807,101.005
Sunny Road,Emilíana Torrini,0,1,0,1QhN6ZjGqeRO6cDuE1H76q,0.6,0.144,2,-15.9,0,0.0402,0.923,0.00227,0.122,0.332,83.677
Chambermaid Swing,Parov Stelar,1,0,0,5O18v9DAHaZX5iW2Q5BaKb,0.893,0.601,9,-7.949,0,0.0377,0.0285,0.85,0.0782,0.488,124.047
Beloved,Anoushka Shankar,0,2,0,4XzBJwWmmvBP1I8y4sY4g4,0.454,0.761,2,-7.57,1,0.0447,0.00509,0.0453,0.185,0.308,191.898
Apologize,OneRepublic,0,0,1,1NrJYpdAi7uosDRPmSYrsG,0.593,0.74,8,-6.12,1,0.0339,0.363,2.22e-05,0.102,0.502,118.008
Buzzin' Fly,Tim Buckley,1,1,0,3Xy16SYnhBiSBL5yUXaHG1,0.456,0.323,5,-13.053,1,0.0337,0.711,0.032,0.204,0.418,120.937
I'll Be Your Baby Tonight,Bob Dylan,1,1,0,62FRKFurAYEHyFzPM6hP2x,0.613,0.341,11,-11.129,1,0.0308,0.404,0,0.134,0.272,114.787
In the Silence of the Morning Sunrise,Agitation Free,0,1,0,039kpcCxqDxHHZe776aZei,0.508,0.426,9,-13.444,1,0.0308,0.0231,0.879,0.108,0.443,98.433
City durmiendo,Cheb Balowski,1,0,0,55NOOoJNczKS6ncRMvZu1t,0.488,0.769,2,-6.322,1,0.192,0.048,1.05e-06,0.7,0.762,111.99
Those Were The Days,Lady Sovereign,1,1,0,0n3G0FcRQRGMAqy0w01Ts3,0.51,0.64,1,-5.736,0,0.0382,0.137,0,0.137,0.195,120.027
